,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
9727,9697,450,Shadow Hippowdon,Ground,,Fire Fang,12.0,Fire,8.0,0.9,Frustration,10.0,Normal,33.0,2.0,1.0
9728,9698,450,Hippowdon,Ground,,Bite,6.0,Dark,4.0,0.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9729,9699,450,Hippowdon,Ground,,Thunder Fang,12.0,Electric,16.0,1.2,Stone Edge,100.0,Rock,100.0,2.3,0.7
9730,9700,450,Hippowdon,Ground,,Thunder Fang,12.0,Electric,16.0,1.2,Earth Power,100.0,Ground,50.0,3.6,2.7
9731,9718,450,Shadow Hippowdon,Ground,,Fire Fang,12.0,Fire,8.0,0.9,Body Slam,50.0,Normal,33.0,1.9,1.2
9732,9702,450,Hippowdon,Ground,,Bite,6.0,Dark,4.0,0.5,Scorching Sands,95.0,Ground,50.0,3.2,1.6
9733,9703,450,Hippowdon,Ground,,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9734,9701,450,Hippowdon,Ground,,Bite,6.0,Dark,4.0,0.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
9735,9705,450,Hippowdon,Ground,,Ice Fang,12.0,Ice,20.0,1.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
9736,9716,450,Shadow Hippowdon,Ground,,Thunder Fang,12.0,Electric,16.0,1.2,Earthquake,140.0,Ground,100.0,3.6,2.7
9737,9715,450,Shadow Hippowdon,Ground,,Ice Fang,12.0,Ice,20.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9738,9704,450,Hippowdon,Ground,,Thunder Fang,12.0,Electric,16.0,1.2,Body Slam,50.0,Normal,33.0,1.9,1.2
9739,9713,450,Shadow Hippowdon,Ground,,Ice Fang,12.0,Ice,20.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9740,9712,450,Shadow Hippowdon,Ground,,Fire Fang,12.0,Fire,8.0,0.9,Stone Edge,100.0,Rock,100.0,2.3,0.7
9741,9714,450,Shadow Hippowdon,Ground,,Thunder Fang,12.0,Electric,16.0,1.2,Stone Edge,100.0,Rock,100.0,2.3,0.7
9742,9710,450,Shadow Hippowdon,Ground,,Ice Fang,12.0,Ice,20.0,1.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
9743,9709,450,Shadow Hippowdon,Ground,,Ice Fang,12.0,Ice,20.0,1.5,Weather Ball Rock,55.0,Rock,33.0,1.6,
9744,9708,450,Shadow Hippowdon,Ground,,Bite,6.0,Dark,4.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9745,9707,450,Shadow Hippowdon,Ground,,Ice Fang,12.0,Ice,20.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
9746,9706,450,Hippowdon,Ground,,Fire Fang,12.0,Fire,8.0,0.9,Return,35.0,Normal,33.0,0.7,0.1
9747,9761,451,Shadow Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
9748,9760,451,Shadow Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Aqua Tail,50.0,Water,33.0,1.9,1.2
9749,9759,451,Shadow Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9750,9758,451,Shadow Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Aqua Tail,50.0,Water,33.0,1.9,1.2
9751,9757,451,Shadow Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9752,9756,451,Shadow Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Cross Poison,40.0,Poison,33.0,1.5,0.9
9753,9755,451,Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Aqua Tail,50.0,Water,33.0,1.9,1.2
9754,9762,451,Shadow Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Cross Poison,40.0,Poison,33.0,1.5,0.9
9755,9753,451,Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9756,9752,451,Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9757,9751,451,Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Cross Poison,40.0,Poison,33.0,1.5,0.9
9758,9750,451,Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
9759,9749,451,Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
9760,9748,451,Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Cross Poison,40.0,Poison,33.0,1.5,0.9
9761,9747,451,Skorupi,Poison,Bug,Poison Sting,5.0,Poison,7.0,0.6,Aqua Tail,50.0,Water,33.0,1.9,1.2
9762,9754,451,Shadow Skorupi,Poison,Bug,Infestation,10.0,Bug,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
9763,9785,452,Shadow Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
9764,9786,452,Shadow Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9765,9787,452,Shadow Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Aqua Tail,50.0,Water,33.0,1.9,1.2
9766,9788,452,Shadow Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Aqua Tail,50.0,Water,33.0,1.9,1.2
9767,9789,452,Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Return,35.0,Normal,33.0,0.7,0.1
9768,9790,452,Shadow Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9769,9791,452,Shadow Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9770,9792,452,Shadow Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Aqua Tail,50.0,Water,33.0,1.9,1.2
9771,9796,452,Shadow Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
9772,9794,452,Shadow Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
9773,9795,452,Shadow Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
9774,9784,452,Shadow Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9775,9797,452,Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9776,9798,452,Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9777,9799,452,Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Aqua Tail,50.0,Water,33.0,1.9,1.2
9778,9800,452,Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9779,9801,452,Shadow Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9780,9802,452,Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
9781,9793,452,Shadow Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Aqua Tail,50.0,Water,33.0,1.9,1.2
9782,9783,452,Shadow Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
9783,9780,452,Shadow Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
9784,9781,452,Shadow Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Crunch,70.0,Dark,33.0,3.2,1.3
9785,9763,452,Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Aqua Tail,50.0,Water,33.0,1.9,1.2
9786,9764,452,Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
9787,9765,452,Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
9788,9766,452,Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9789,9767,452,Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Crunch,70.0,Dark,33.0,3.2,1.3
9790,9768,452,Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9791,9782,452,Shadow Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9792,9770,452,Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9793,9769,452,Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
9794,9772,452,Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Aqua Tail,50.0,Water,33.0,1.9,1.2
9795,9773,452,Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9796,9774,452,Drapion,Poison,Dark,Ice Fang,12.0,Ice,20.0,1.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9797,9775,452,Shadow Drapion,Poison,Dark,Infestation,10.0,Bug,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
9798,9776,452,Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
9799,9777,452,Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Aqua Tail,50.0,Water,33.0,1.9,1.2
9800,9778,452,Shadow Drapion,Poison,Dark,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9801,9779,452,Shadow Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Fell Stinger,50.0,Bug,33.0,2.2,1.8
9802,9771,452,Drapion,Poison,Dark,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
9803,9811,453,Croagunk,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Brick Break,40.0,Fighting,33.0,1.6,0.8
9804,9810,453,Croagunk,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9805,9809,453,Croagunk,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
9806,9808,453,Croagunk,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9807,9805,453,Croagunk,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Low Sweep,40.0,Fighting,33.0,1.9,1.3
9808,9806,453,Croagunk,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Low Sweep,40.0,Fighting,33.0,1.9,1.3
9809,9804,453,Croagunk,Poison,Fighting,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9810,9803,453,Croagunk,Poison,Fighting,Poison Sting,5.0,Poison,7.0,0.6,Brick Break,40.0,Fighting,33.0,1.6,0.8
9811,9807,453,Croagunk,Poison,Fighting,Poison Sting,5.0,Poison,7.0,0.6,Low Sweep,40.0,Fighting,33.0,1.9,1.3
9812,9823,454,Toxicroak,Poison,Fighting,Counter,12.0,Fighting,8.0,0.9,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9813,9822,454,Toxicroak,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
9814,9821,454,Toxicroak,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9815,9819,454,Toxicroak,Poison,Fighting,Counter,12.0,Fighting,8.0,0.9,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9816,9818,454,Toxicroak,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
9817,9820,454,Toxicroak,Poison,Fighting,Counter,12.0,Fighting,8.0,0.9,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
9818,9816,454,Toxicroak,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9819,9815,454,Toxicroak,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9820,9814,454,Toxicroak,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
9821,9813,454,Toxicroak,Poison,Fighting,Poison Jab,10.0,Poison,7.0,0.8,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
9822,9812,454,Toxicroak,Poison,Fighting,Counter,12.0,Fighting,8.0,0.9,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
9823,9817,454,Toxicroak,Poison,Fighting,Mud Shot,5.0,Ground,7.0,0.6,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
9824,9824,455,Carnivine,Grass,,Vine Whip,7.0,Grass,6.0,0.6,Energy Ball,90.0,Grass,50.0,3.9,3.0
9825,9825,455,Carnivine,Grass,,Vine Whip,7.0,Grass,6.0,0.6,Power Whip,90.0,Grass,50.0,2.6,1.25
9826,9826,455,Carnivine,Grass,,Bite,6.0,Dark,4.0,0.5,Energy Ball,90.0,Grass,50.0,3.9,3.0
9827,9827,455,Carnivine,Grass,,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
9828,9828,455,Carnivine,Grass,,Vine Whip,7.0,Grass,6.0,0.6,Crunch,70.0,Dark,33.0,3.2,1.3
9829,9829,455,Carnivine,Grass,,Bite,6.0,Dark,4.0,0.5,Power Whip,90.0,Grass,50.0,2.6,1.25
9830,9835,456,Finneon,Water,,Pound,7.0,Normal,6.0,0.6,Water Pulse,70.0,Water,50.0,3.2,2.2
9831,9834,456,Finneon,Water,,Pound,7.0,Normal,6.0,0.6,Ice Beam,90.0,Ice,50.0,3.3,1.3
9832,9833,456,Finneon,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
9833,9831,456,Finneon,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9834,9830,456,Finneon,Water,,Water Gun,5.0,Water,5.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
9835,9832,456,Finneon,Water,,Pound,7.0,Normal,6.0,0.6,Silver Wind,70.0,Bug,33.0,3.7,1.7
9836,9836,457,Lumineon,Water,,Water Gun,5.0,Water,5.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
9837,9837,457,Lumineon,Water,,Waterfall,16.0,Water,8.0,1.2,Silver Wind,70.0,Bug,33.0,3.7,1.7
9838,9838,457,Lumineon,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9839,9839,457,Lumineon,Water,,Waterfall,16.0,Water,8.0,1.2,Water Pulse,70.0,Water,50.0,3.2,2.2
9840,9840,457,Lumineon,Water,,Water Gun,5.0,Water,5.0,0.5,Blizzard,130.0,Ice,100.0,3.1,1.5
9841,9841,457,Lumineon,Water,,Waterfall,16.0,Water,8.0,1.2,Blizzard,130.0,Ice,100.0,3.1,1.5
9842,9847,458,Mantyke,Water,Flying,Tackle,5.0,Normal,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9843,9846,458,Mantyke,Water,Flying,Bubble,12.0,Water,14.0,1.2,Water Pulse,70.0,Water,50.0,3.2,2.2
9844,9845,458,Mantyke,Water,Flying,Tackle,5.0,Normal,5.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
9845,9844,458,Mantyke,Water,Flying,Bubble,12.0,Water,14.0,1.2,Aerial Ace,55.0,Flying,33.0,2.4,1.9
9846,9842,458,Mantyke,Water,Flying,Tackle,5.0,Normal,5.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
9847,9843,458,Mantyke,Water,Flying,Bubble,12.0,Water,14.0,1.2,Ice Beam,90.0,Ice,50.0,3.3,1.3
9848,9857,459,Shadow Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Frustration,10.0,Normal,33.0,2.0,1.0
9849,9863,459,Shadow Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Ice Beam,90.0,Ice,50.0,3.3,1.3
9850,9862,459,Shadow Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Ice Beam,90.0,Ice,50.0,3.3,1.3
9851,9861,459,Shadow Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
9852,9860,459,Shadow Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Energy Ball,90.0,Grass,50.0,3.9,3.0
9853,9859,459,Shadow Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
9854,9858,459,Shadow Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Stomp,55.0,Normal,50.0,1.7,1.1
9855,9856,459,Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Stomp,55.0,Normal,50.0,1.7,1.1
9856,9848,459,Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Ice Beam,90.0,Ice,50.0,3.3,1.3
9857,9854,459,Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
9858,9853,459,Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Ice Beam,90.0,Ice,50.0,3.3,1.3
9859,9852,459,Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Stomp,55.0,Normal,50.0,1.7,1.1
9860,9851,459,Shadow Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Stomp,55.0,Normal,50.0,1.7,1.1
9861,9850,459,Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Return,35.0,Normal,33.0,0.7,0.1
9862,9849,459,Snover,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
9863,9855,459,Snover,Grass,Ice,Ice Shard,12.0,Ice,12.0,1.2,Energy Ball,90.0,Grass,50.0,3.9,3.0
9864,9884,460,Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Outrage,110.0,Dragon,50.0,3.9,2.5
9865,9886,460,Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
9866,9887,460,Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Energy Ball,90.0,Grass,50.0,3.9,3.0
9867,9888,460,Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
9868,9889,460,Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Outrage,110.0,Dragon,50.0,3.9,2.5
9869,9890,460,Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Blizzard,130.0,Ice,100.0,3.1,1.5
9870,9891,460,Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Return,35.0,Normal,33.0,0.7,0.1
9871,9895,460,Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Weather Ball Ice,55.0,Ice,33.0,1.6,
9872,9893,460,Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
9873,9894,460,Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Icy Wind,60.0,Ice,33.0,3.3,2.0
9874,9883,460,Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Icy Wind,60.0,Ice,33.0,3.3,2.0
9875,9896,460,Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Icy Wind,60.0,Ice,33.0,3.3,2.0
9876,9897,460,Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
9877,9898,460,Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
9878,9899,460,Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Outrage,110.0,Dragon,50.0,3.9,2.5
9879,9892,460,Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Weather Ball Ice,55.0,Ice,33.0,1.6,
9880,9882,460,Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
9881,9885,460,Shadow Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
9882,9880,460,Shadow Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
9883,9864,460,Shadow Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Icy Wind,60.0,Ice,33.0,3.3,2.0
9884,9865,460,Shadow Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Weather Ball Ice,55.0,Ice,33.0,1.6,
9885,9881,460,Shadow Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Outrage,110.0,Dragon,50.0,3.9,2.5
9886,9867,460,Shadow Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Weather Ball Ice,55.0,Ice,33.0,1.6,
9887,9868,460,Shadow Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
9888,9869,460,Shadow Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
9889,9870,460,Shadow Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Frustration,10.0,Normal,33.0,2.0,1.0
9890,9871,460,Shadow Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Icy Wind,60.0,Ice,33.0,3.3,2.0
9891,9866,460,Shadow Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
9892,9873,460,Shadow Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Outrage,110.0,Dragon,50.0,3.9,2.5
9893,9874,460,Shadow Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Weather Ball Ice,55.0,Ice,33.0,1.6,
9894,9875,460,Shadow Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Icy Wind,60.0,Ice,33.0,3.3,2.0
9895,9876,460,Shadow Abomasnow,Grass,Ice,Powder Snow,6.0,Ice,15.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
9896,9877,460,Shadow Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Energy Ball,90.0,Grass,50.0,3.9,3.0
9897,9878,460,Shadow Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Outrage,110.0,Dragon,50.0,3.9,2.5
9898,9879,460,Shadow Abomasnow,Grass,Ice,Leafage,9.0,Grass,6.0,0.87,Blizzard,130.0,Ice,100.0,3.1,1.5
9899,9872,460,Abomasnow,Grass,Ice,Razor Leaf,13.0,Grass,7.0,1.0,Weather Ball Ice,55.0,Ice,33.0,1.6,
9900,9917,461,Shadow Weavile,Dark,Ice,Snarl,12.0,Dark,14.0,1.1,Triple Axel,60.0,Ice,33.0,2.0,1.5
9901,9918,461,Shadow Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
9902,9920,461,Shadow Weavile,Dark,Ice,Feint Attack,10.0,Dark,9.0,0.9,Focus Blast,140.0,Fighting,100.0,3.5,3.0
9903,9921,461,Shadow Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Triple Axel,60.0,Ice,33.0,2.0,1.5
9904,9922,461,Shadow Weavile,Dark,Ice,Feint Attack,10.0,Dark,9.0,0.9,Frustration,10.0,Normal,33.0,2.0,1.0
9905,9923,461,Shadow Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Frustration,10.0,Normal,33.0,2.0,1.0
9906,9927,461,Shadow Weavile,Dark,Ice,Feint Attack,10.0,Dark,9.0,0.9,Avalanche,90.0,Ice,50.0,2.7,1.7
9907,9925,461,Shadow Weavile,Dark,Ice,Snarl,12.0,Dark,14.0,1.1,Focus Blast,140.0,Fighting,100.0,3.5,3.0
9908,9926,461,Shadow Weavile,Dark,Ice,Snarl,12.0,Dark,14.0,1.1,Avalanche,90.0,Ice,50.0,2.7,1.7
9909,9928,461,Shadow Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Focus Blast,140.0,Fighting,100.0,3.5,3.0
9910,9929,461,Shadow Weavile,Dark,Ice,Feint Attack,10.0,Dark,9.0,0.9,Foul Play,70.0,Dark,50.0,2.0,1.7
9911,9916,461,Shadow Weavile,Dark,Ice,Feint Attack,10.0,Dark,9.0,0.9,Triple Axel,60.0,Ice,33.0,2.0,1.5
9912,9924,461,Shadow Weavile,Dark,Ice,Snarl,12.0,Dark,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
9913,9915,461,Shadow Weavile,Dark,Ice,Snarl,12.0,Dark,14.0,1.1,Foul Play,70.0,Dark,50.0,2.0,1.7
9914,9919,461,Shadow Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Avalanche,90.0,Ice,50.0,2.7,1.7
9915,9913,461,Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Foul Play,70.0,Dark,50.0,2.0,1.7
9916,9914,461,Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Focus Blast,140.0,Fighting,100.0,3.5,3.0
9917,9901,461,Weavile,Dark,Ice,Ice Shard,12.0,Ice,12.0,1.2,Avalanche,90.0,Ice,50.0,2.7,1.7
9918,9902,461,Weavile,Dark,Ice,Snarl,12.0,Dark,14.0,1.1,Triple Axel,60.0,Ice,33.0,2.0,1.5
