,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
5955,5851,233,Shadow Porygon2,Normal,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5956,5852,233,Shadow Porygon2,Normal,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5958,5854,233,Shadow Porygon2,Normal,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5959,5855,233,Shadow Porygon2,Normal,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
5960,5856,233,Shadow Porygon2,Normal,,Hidden Power (Water),15.0,Water,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5961,5857,233,Shadow Porygon2,Normal,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5962,5858,233,Shadow Porygon2,Normal,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
5963,5859,233,Shadow Porygon2,Normal,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
5964,5860,233,Shadow Porygon2,Normal,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
5965,5862,233,Shadow Porygon2,Normal,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5966,5884,233,Shadow Porygon2,Normal,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5967,5868,233,Shadow Porygon2,Normal,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
5969,5907,233,Shadow Porygon2,Normal,,Charge Beam,8.0,Electric,15.0,1.1,Zap Cannon,140.0,Electric,100.0,3.7,3.0
5970,5908,233,Shadow Porygon2,Normal,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5971,5909,233,Shadow Porygon2,Normal,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5972,5910,233,Shadow Porygon2,Normal,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5983,5885,233,Shadow Porygon2,Normal,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
5985,5923,233,Shadow Porygon2,Normal,,Hidden Power (Water),15.0,Water,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
5986,5906,233,Shadow Porygon2,Normal,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
5989,5903,233,Shadow Porygon2,Normal,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Zap Cannon,140.0,Electric,100.0,3.7,3.0
6007,6016,234,Shadow Stantler,Normal,,Zen Headbutt,12.0,Psychic,10.0,1.1,Megahorn,110.0,Bug,100.0,2.2,1.7
6012,6018,234,Shadow Stantler,Normal,,Tackle,5.0,Normal,5.0,0.5,Stomp,55.0,Normal,50.0,1.7,1.1
6013,6017,234,Shadow Stantler,Normal,,Zen Headbutt,12.0,Psychic,10.0,1.1,Wild Charge,90.0,Electric,50.0,2.6,1.7
6014,6015,234,Shadow Stantler,Normal,,Zen Headbutt,12.0,Psychic,10.0,1.1,Stomp,55.0,Normal,50.0,1.7,1.1
6015,6013,234,Shadow Stantler,Normal,,Tackle,5.0,Normal,5.0,0.5,Wild Charge,90.0,Electric,50.0,2.6,1.7
6016,6012,234,Shadow Stantler,Normal,,Tackle,5.0,Normal,5.0,0.5,Megahorn,110.0,Bug,100.0,2.2,1.7
6017,6011,234,Shadow Stantler,Normal,,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
6021,6007,234,Shadow Stantler,Normal,,Zen Headbutt,12.0,Psychic,10.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6084,6095,243,Shadow Raikou,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
6085,6102,243,Shadow Raikou,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
6086,6101,243,Shadow Raikou,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Wild Charge,90.0,Electric,50.0,2.6,1.7
6087,6100,243,Shadow Raikou,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Thunder,100.0,Electric,100.0,2.4,1.2
6088,6099,243,Shadow Raikou,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
6089,6098,243,Shadow Raikou,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
6091,6096,243,Shadow Raikou,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Frustration,10.0,Normal,33.0,2.0,1.0
6093,6097,243,Shadow Raikou,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Thunder,100.0,Electric,100.0,2.4,1.2
6101,6085,243,Shadow Raikou,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
6103,6093,243,Shadow Raikou,Electric,,Volt Switch,14.0,Electric,21.0,1.6,Wild Charge,90.0,Electric,50.0,2.6,1.7
6108,6128,244,Shadow Entei,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Flamethrower,70.0,Fire,50.0,2.2,1.5
6109,6125,244,Shadow Entei,Fire,,Fire Fang,12.0,Fire,8.0,0.9,Flamethrower,70.0,Fire,50.0,2.2,1.5
6110,6126,244,Shadow Entei,Fire,,Fire Fang,12.0,Fire,8.0,0.9,Scorching Sands,95.0,Ground,50.0,3.2,1.6
6111,6127,244,Shadow Entei,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Fire Blast,140.0,Fire,100.0,4.2,3.1
6113,6129,244,Shadow Entei,Fire,,Fire Fang,12.0,Fire,8.0,0.9,Iron Head,60.0,Steel,50.0,1.9,1.3
6114,6124,244,Shadow Entei,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Overheat,160.0,Fire,100.0,4.0,2.6
6116,6123,244,Shadow Entei,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Scorching Sands,95.0,Ground,50.0,3.2,1.6
6119,6105,244,Shadow Entei,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6120,6106,244,Shadow Entei,Fire,,Fire Fang,12.0,Fire,8.0,0.9,Overheat,160.0,Fire,100.0,4.0,2.6
6121,6107,244,Shadow Entei,Fire,,Fire Fang,12.0,Fire,8.0,0.9,Fire Blast,140.0,Fire,100.0,4.2,3.1
6123,6104,244,Shadow Entei,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Iron Head,60.0,Steel,50.0,1.9,1.3
6126,6112,244,Shadow Entei,Fire,,Fire Fang,12.0,Fire,8.0,0.9,Frustration,10.0,Normal,33.0,2.0,1.0
6133,6157,245,Shadow Suicune,Water,,Hidden Power,15.0,Normal,15.0,1.5,Bubble Beam,45.0,Water,33.0,1.9,1.45
6148,6174,245,Shadow Suicune,Water,,Snarl,12.0,Dark,14.0,1.1,Water Pulse,70.0,Water,50.0,3.2,2.2
6149,6176,245,Shadow Suicune,Water,,Hidden Power,15.0,Normal,15.0,1.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
6156,6130,245,Shadow Suicune,Water,,Snarl,12.0,Dark,14.0,1.1,Ice Beam,90.0,Ice,50.0,3.3,1.3
6157,6131,245,Shadow Suicune,Water,,Ice Fang,12.0,Ice,20.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6158,6132,245,Shadow Suicune,Water,,Extrasensory,12.0,Psychic,12.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
6159,6133,245,Shadow Suicune,Water,,Ice Fang,12.0,Ice,20.0,1.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
6160,6134,245,Shadow Suicune,Water,,Ice Fang,12.0,Ice,20.0,1.5,Scald,80.0,Water,50.0,3.7,1.3
6161,6135,245,Shadow Suicune,Water,,Hidden Power,15.0,Normal,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6162,6136,245,Shadow Suicune,Water,,Extrasensory,12.0,Psychic,12.0,1.1,Water Pulse,70.0,Water,50.0,3.2,2.2
6163,6137,245,Shadow Suicune,Water,,Hidden Power,15.0,Normal,15.0,1.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
6164,6138,245,Shadow Suicune,Water,,Snarl,12.0,Dark,14.0,1.1,Scald,80.0,Water,50.0,3.7,1.3
6165,6139,245,Shadow Suicune,Water,,Extrasensory,12.0,Psychic,12.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6167,6141,245,Shadow Suicune,Water,,Snarl,12.0,Dark,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6168,6140,245,Shadow Suicune,Water,,Hidden Power,15.0,Normal,15.0,1.5,Scald,80.0,Water,50.0,3.7,1.3
6169,6150,245,Shadow Suicune,Water,,Extrasensory,12.0,Psychic,12.0,1.1,Ice Beam,90.0,Ice,50.0,3.3,1.3
6170,6148,245,Shadow Suicune,Water,,Hidden Power,15.0,Normal,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
6171,6147,245,Shadow Suicune,Water,,Ice Fang,12.0,Ice,20.0,1.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
6172,6149,245,Shadow Suicune,Water,,Snarl,12.0,Dark,14.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
6173,6145,245,Shadow Suicune,Water,,Extrasensory,12.0,Psychic,12.0,1.1,Bubble Beam,45.0,Water,33.0,1.9,1.45
6174,6144,245,Shadow Suicune,Water,,Extrasensory,12.0,Psychic,12.0,1.1,Scald,80.0,Water,50.0,3.7,1.3
6175,6143,245,Shadow Suicune,Water,,Ice Fang,12.0,Ice,20.0,1.5,Bubble Beam,45.0,Water,33.0,1.9,1.45
6176,6142,245,Shadow Suicune,Water,,Snarl,12.0,Dark,14.0,1.1,Bubble Beam,45.0,Water,33.0,1.9,1.45
6177,6146,245,Shadow Suicune,Water,,Ice Fang,12.0,Ice,20.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
6178,6187,246,Shadow Larvitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
6180,6192,246,Shadow Larvitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Stomp,55.0,Normal,50.0,1.7,1.1
6182,6190,246,Shadow Larvitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Ancient Power,70.0,Rock,33.0,3.5,2.85
6183,6189,246,Shadow Larvitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Crunch,70.0,Dark,33.0,3.2,1.3
6184,6188,246,Shadow Larvitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
6185,6186,246,Shadow Larvitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Frustration,10.0,Normal,33.0,2.0,1.0
6186,6184,246,Shadow Larvitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Stomp,55.0,Normal,50.0,1.7,1.1
6193,6185,246,Shadow Larvitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
6194,6203,247,Shadow Pupitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
6197,6207,247,Shadow Pupitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
6198,6206,247,Shadow Pupitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
6199,6205,247,Shadow Pupitar,Rock,Ground,Bite,6.0,Dark,4.0,0.5,Ancient Power,70.0,Rock,33.0,3.5,2.85
6200,6204,247,Shadow Pupitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Frustration,10.0,Normal,33.0,2.0,1.0
6201,6202,247,Shadow Pupitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Crunch,70.0,Dark,33.0,3.2,1.3
6203,6200,247,Shadow Pupitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Dig,100.0,Ground,50.0,4.7,2.8
6209,6201,247,Shadow Pupitar,Rock,Ground,Rock Smash,15.0,Fighting,10.0,1.3,Ancient Power,70.0,Rock,33.0,3.5,2.85
6221,6239,248,Shadow Tyranitar,Rock,Dark,Smack Down,16.0,Rock,8.0,1.2,Brutal Swing,65.0,Dark,33.0,1.9,1.2
6222,6226,248,Shadow Tyranitar,Rock,Dark,Smack Down,16.0,Rock,8.0,1.2,Frustration,10.0,Normal,33.0,2.0,1.0
6224,6225,248,Shadow Tyranitar,Rock,Dark,Smack Down,16.0,Rock,8.0,1.2,Fire Blast,140.0,Fire,100.0,4.2,3.1
6225,6212,248,Shadow Tyranitar,Rock,Dark,Iron Tail,15.0,Steel,7.0,1.1,Fire Blast,140.0,Fire,100.0,4.2,3.1
6226,6223,248,Shadow Tyranitar,Rock,Dark,Bite,6.0,Dark,4.0,0.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6227,6224,248,Shadow Tyranitar,Rock,Dark,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
6230,6214,248,Shadow Tyranitar,Rock,Dark,Bite,6.0,Dark,4.0,0.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
6231,6215,248,Shadow Tyranitar,Rock,Dark,Iron Tail,15.0,Steel,7.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
6232,6216,248,Shadow Tyranitar,Rock,Dark,Iron Tail,15.0,Steel,7.0,1.1,Brutal Swing,65.0,Dark,33.0,1.9,1.2
6233,6213,248,Shadow Tyranitar,Rock,Dark,Iron Tail,15.0,Steel,7.0,1.1,Stone Edge,100.0,Rock,100.0,2.3,0.7
6234,6218,248,Shadow Tyranitar,Rock,Dark,Smack Down,16.0,Rock,8.0,1.2,Stone Edge,100.0,Rock,100.0,2.3,0.7
6236,6220,248,Shadow Tyranitar,Rock,Dark,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
6237,6221,248,Shadow Tyranitar,Rock,Dark,Smack Down,16.0,Rock,8.0,1.2,Crunch,70.0,Dark,33.0,3.2,1.3
6238,6222,248,Shadow Tyranitar,Rock,Dark,Bite,6.0,Dark,4.0,0.5,Brutal Swing,65.0,Dark,33.0,1.9,1.2
6239,6217,248,Shadow Tyranitar,Rock,Dark,Iron Tail,15.0,Steel,7.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6240,6269,249,Shadow Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Aeroblast,180.0,Flying,100.0,3.4,3.2
6245,6267,249,Shadow Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Future Sight,120.0,Psychic,100.0,2.7,1.4
6246,6268,249,Shadow Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Aeroblast+,200.0,Flying,100.0,3.4,3.2
6247,6270,249,Shadow Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6248,6277,249,Shadow Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Sky Attack,80.0,Flying,50.0,2.0,1.5
6249,6272,249,Shadow Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
6250,6273,249,Shadow Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Future Sight,120.0,Psychic,100.0,2.7,1.4
6251,6274,249,Shadow Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Sky Attack,80.0,Flying,50.0,2.0,1.5
6252,6275,249,Shadow Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
6255,6279,249,Shadow Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Aeroblast,180.0,Flying,100.0,3.4,3.2
6257,6271,249,Shadow Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6260,6241,249,Shadow Apex Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Aeroblast,180.0,Flying,100.0,3.4,3.2
6261,6240,249,Shadow Apex Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Sky Attack,80.0,Flying,50.0,2.0,1.5
6262,6242,249,Shadow Apex Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
6263,6243,249,Shadow Apex Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Future Sight,120.0,Psychic,100.0,2.7,1.4
6264,6244,249,Shadow Apex Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Future Sight,120.0,Psychic,100.0,2.7,1.4
6274,6256,249,Shadow Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Aeroblast+,200.0,Flying,100.0,3.4,3.2
6276,6254,249,Shadow Apex Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Aeroblast,180.0,Flying,100.0,3.4,3.2
6278,6252,249,Shadow Apex Lugia,Psychic,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Sky Attack,80.0,Flying,50.0,2.0,1.5
6279,6255,249,Shadow Apex Lugia,Psychic,Flying,Dragon Tail,15.0,Dragon,9.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
6287,6507,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6297,6499,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6299,6506,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6300,6505,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6301,6504,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6302,6503,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6303,6502,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Flying),15.0,Flying,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6304,6501,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
6305,6500,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6307,6498,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6353,6508,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ice),15.0,Ice,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6355,6510,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6375,6585,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ice),15.0,Ice,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6376,6584,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6395,6526,250,Shadow Ho-Oh,Fire,Flying,Incinerate,29.0,Fire,20.0,2.3,Brave Bird,130.0,Flying,100.0,2.0,1.0
6396,6525,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6397,6524,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Flying),15.0,Flying,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6398,6523,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6399,6522,250,Shadow Ho-Oh,Fire,Flying,Steel Wing,11.0,Steel,6.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
6400,6521,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6401,6520,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6402,6527,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6403,6519,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Steel),15.0,Steel,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6404,6517,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Water),15.0,Water,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6405,6516,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Bug),15.0,Bug,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6406,6515,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6407,6514,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6408,6513,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6409,6512,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6410,6511,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6411,6518,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Grass),15.0,Grass,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6412,6509,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6413,6528,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Fire),15.0,Fire,15.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
6414,6530,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Steel),15.0,Steel,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6420,6541,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6422,6529,250,Shadow Ho-Oh,Fire,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
6423,6539,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ground),15.0,Ground,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6424,6537,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6425,6536,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6426,6535,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Water),15.0,Water,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6427,6534,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Rock),15.0,Rock,15.0,1.5,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6428,6533,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6429,6532,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
6430,6531,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Water),15.0,Water,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
6431,6538,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
6435,6332,250,Shadow Ho-Oh,Fire,Flying,Steel Wing,11.0,Steel,6.0,0.8,Sacred Fire+,135.0,Fire,100.0,2.6,1.2
6436,6331,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Brave Bird,130.0,Flying,100.0,2.0,1.0
6437,6330,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Brave Bird,130.0,Flying,100.0,2.0,1.0
6438,6329,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Steel),15.0,Steel,15.0,1.5,Brave Bird,130.0,Flying,100.0,2.0,1.0
6439,6328,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Dark),15.0,Dark,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6440,6327,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6441,6326,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6442,6325,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Bug),15.0,Bug,15.0,1.5,Sacred Fire,120.0,Fire,100.0,2.6,1.2
6443,6324,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Poison),15.0,Poison,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
6444,6323,250,Shadow Ho-Oh,Fire,Flying,Hidden Power (Electric),15.0,Electric,15.0,1.5,Fire Blast,140.0,Fire,100.0,4.2,3.1
